,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
226,226.0,-1.20949930194,1.6412954907,1.43571378595,0.425612483029,1.74666036092,-1.53129620006,-1.64148571971,1.92791424567,1.32369377915,-0.52046339606,-1.43214466506
227,227.0,-1.0138937964,1.61330982842,1.4278663406,0.394979310404,1.83668178857,-1.50488674868,-1.64148571971,1.96491417597,1.31268478829,-0.669319453837,-1.45054252552
228,228.0,-0.995759369508,1.59032298807,1.41709727475,0.3747032447,1.69493570762,-1.48874505578,-1.64148571971,1.97351538564,1.30432468437,-0.804316442582,-1.46622313318
229,229.0,-0.977139104986,1.56997143848,1.40054020914,0.350391986681,1.66206868167,-1.49009920007,-1.64148571971,1.97615720336,1.29055541809,-0.911493546251,-1.48088255848
230,230.0,-0.983241477377,1.53453923252,1.38224803563,0.327342780006,1.83286708807,-1.42296918574,-1.64148571971,1.97538642758,1.27869913499,-0.866085384656,-1.49732657255
231,231.0,-1.04707099607,1.49509570868,1.36943308053,0.296704830191,1.87334704029,-1.3610851116,-1.64148571971,1.97478290906,1.26732079512,-0.880865000159,-1.51510211678
232,232.0,-1.0828412767,1.46923545277,1.35850462649,0.267655814409,1.9073124728,-1.3576279673,-1.64148571971,1.97584886551,1.25294476838,-0.855466687498,-1.52947212025
233,233.0,-1.07995661057,1.44096673041,1.33648472154,0.248377480849,1.77243444221,-1.3202039885,-1.64148571971,1.97315370508,1.24117276247,-0.753554485938,-1.54186411799
234,234.0,-1.08273261791,1.4099658353,1.31951206214,0.23174047994,1.69484569624,-1.26984125238,-1.64148571971,1.97467906817,1.22906443617,-0.609434226994,-1.55324893408
235,235.0,-1.01237716206,1.37823183013,1.29780101098,0.211805603426,1.68856843504,-1.24550518056,-1.64148571971,1.97376067435,1.21904630923,-0.544049602205,-1.57052173338
236,236.0,-1.05028210882,1.3460839887,1.27977427528,0.181088109496,1.5915103636,-1.25637291729,-1.64148571971,1.97478219675,1.20552649876,-0.476118720809,-1.58166456088
237,237.0,-1.0399875043,1.3093662572,1.26867602983,0.158788575244,1.72816443973,-1.21200642719,-1.64148571971,1.9689566483,1.18836975996,-0.445459376447,-1.59832917906
238,238.0,-0.991855603749,1.29230191511,1.25942602679,0.128360724071,1.87549533734,-1.12223708875,-1.64148571971,1.96799878922,1.17755519061,-0.49641309099,-1.60928890634
239,239.0,-0.827437679404,1.26209396726,1.23774801359,0.107255811214,1.72973471819,-1.13665379998,-1.64148571971,1.95723822205,1.16331868664,-0.532971387389,-1.62103315573
240,240.0,-0.668920521506,1.22354230249,1.21757287951,0.0822880350036,1.60376808219,-1.13347867981,-1.64148571971,1.94566333466,1.14951101573,-0.501102101062,-1.63513026785
241,241.0,-0.627224188461,1.19255818286,1.19804932991,0.0627345624132,1.91068058136,-1.05010809376,-1.64148571971,1.93904507279,1.134900943,-0.642580487361,-1.647100339
242,242.0,-0.496796359601,1.16742704562,1.18269983734,0.0369519272175,1.84137421631,-0.989113732332,-1.64148571971,1.92217264402,1.12261410028,-0.861038824444,-1.65612124832
243,243.0,-0.475886092267,1.14359346027,1.16702454953,0.0091812169326,1.80634869116,-0.95581895893,-1.4839002415,1.82694477988,1.10544193858,-0.871609280281,-1.66942524501
244,244.0,-0.480737766871,1.11345898274,1.15081506684,-0.0121422287553,1.64017697918,-0.899353242849,-1.41996028446,1.79259479716,1.08909920723,-0.906823619911,-1.68255375451
245,245.0,-0.468537456861,1.08241269744,1.11812890325,-0.0220984394362,1.51912925428,-0.888675024568,-1.41996028446,1.78209839025,1.07514287095,-0.743510209753,-1.69094862409
